,GSM21203,GSM21204,GSM21205,GSM21206,GSM21207,GSM21208,GSM21209,GSM21210,GSM21211,GSM21212,GSM21213,GSM21214,GSM21215,GSM21216,GSM21217,GSM21218,GSM21219,GSM21220,GSM21221,GSM21222,GSM21223,GSM21224,GSM21225,GSM21226,GSM21227,GSM21228,GSM21229,GSM21230,GSM21231,GSM21232,GSM21233
MIR5047,12.2076854688416,12.1022053811704,11.1956182751231,12.5384072116949,10.286442248974,12.0564683747713,11.4017328495226,11.8317822572644,11.7849619502049,11.8906442836191,12.1006623390052,12.0954959244555,11.9669740173735,12.0236157592227,11.8271838958195,12.2865866383214,12.2158363099625,12.4528589647138,12.2963713662177,12.2977474092821,12.0274222533476,12.3353066044859,12.4756067843402,12.3756368093626,12.399277924509,12.2171398177523,12.5084385567641,12.5262791502248,12.3603807385552,12.2151082582842,12.1917378250272
RPL6,11.8942493628642,12.0817164341671,11.3145266002474,13.0868825967491,11.5521887595571,12.0016896684042,11.8869158958473,12.244423301951,11.9746296873445,11.8221724614762,11.7944158663501,12.2975754756576,12.2578003190688,12.5826594897907,12.1455500930202,12.7202228785346,12.4559179466765,12.7368458342362,12.4984004755448,12.1774818291764,12.1783224970705,12.7228288726543,12.556266543583,12.4405058533325,12.6224865763693,12.4360868636079,12.4064176198236,12.3222943576788,12.550818918332,12.1785403680657,12.4579194804398
CTDNEP1,9.87421293483087,9.91960823860325,10.82964346395,10.1242505797869,10.3674147512468,10.5218948372436,10.4378560840782,10.3649006781069,10.5495921674418,10.4663824088136,10.8696709494133,10.2775198866414,9.3961766182344,10.0648774638812,9.83289001416474,10.1832631851326,10.3378448669942,10.3931759143488,9.84674402324487,9.81794296832513,9.68615031598089,9.77000309132917,10.3010388499031,9.93383816224145,10.0274913694537,10.3638062348433,9.4093909361377,10.5558353233952,9.850811922162,10.2627995730766,9.92599941855622
RPL10A,10.9482942188545,10.8977698410763,10.3491706308611,11.7190465039299,10.8945904300027,10.7830800848627,10.5958169185559,11.2505352941963,10.745170090861,10.2254484686107,10.5712786185146,11.0369291121042,11.6795240834399,11.5162909856149,10.9721900353461,11.3471230378703,11.0313565962557,11.6717179651292,11.4794266189628,11.667200265979,11.2603903308542,11.7203297741313,11.4223276239746,11.4783651633361,11.8348265443903,11.2486391939846,11.8343130243484,11.3746048191909,11.8641087447755,11.4342112034856,10.8819551600019
CBX3,9.66063655116568,9.74018676496338,9.44241991435714,9.85045526649103,9.57234973161962,9.39180119118776,9.32189146302848,9.59361755234028,9.58996152865537,9.66314232076383,9.49848550049261,9.59065591211978,9.81123143774167,9.4675071118607,9.91004886561542,9.74668091312595,9.49522291155111,9.56674641102529,9.65295115947392,9.72571370968215,9.7077062654662,9.66222244553046,9.72738051385195,9.32539840412104,9.45968315043114,9.77202891194722,9.99688829580603,9.86700426558515,9.75044129973025,9.62722985837192,9.65826279234683
RPL17-C18orf32,11.1735402209371,11.7043816595229,11.0871423177777,12.1878579770423,11.1749375930202,11.2264781264445,11.3968222120006,11.4078190762027,11.5352026170916,10.9503475968943,11.2926289647601,11.4635534340547,11.3220927296114,11.5459872483479,11.2215598251764,11.5148153818194,11.5522800401603,11.8116218482917,11.3535941761785,11.5165508239808,11.8015315770817,11.7440342213926,11.410143476299,10.8234831215433,11.9123265920271,11.7456705714246,11.1005063953032,11.1195843070648,11.9120003256617,11.4817075963034,11.1426760458095
PSMB2,9.4292703977979,9.2170307140936,9.58543725505626,9.3314826222232,9.60419357391762,9.96864398138777,9.55990893027301,10.0135445228302,9.33884371913364,9.59214537818779,9.97618222679493,9.89546785814779,9.73439326870185,9.80895018908215,9.78785234201382,9.75465260195953,9.52224347390609,9.97384935671219,9.98573522089686,10.2170062624174,9.3537872801624,9.31741729225486,9.75114211336304,9.6579030068841,10.052202175299,9.88283237564801,9.95858886842413,9.68526661514336,9.71597728841538,8.65374050076497,10.1570007817994
KHDRBS1,9.36609153416741,9.21207414821615,9.31669691271003,9.48081480983368,9.18885125953996,9.69244879559954,9.4956879869512,9.41581616989376,9.04362448128438,9.78038956427241,9.46531133784542,9.14359305839945,9.47782061822086,9.6765652629611,9.37361466144283,9.21091578595679,9.33062771844312,9.37093426991222,9.39301603107867,9.72807982338985,9.3483585633532,9.37358098129794,9.34419412544207,9.39145250407348,9.62186108625133,9.48424569912407,9.72832233162907,9.53137983212584,9.6847183166927,9.39992677524024,8.39597962908814
ATP6V1G2-DDX39B,7.73138404422054,8.26566894937708,8.58903575779581,8.30785942720769,9.67159094884374,9.05975438540911,8.63641146903265,9.36693349425493,9.17519824907641,8.32276617434052,7.87002804907337,8.70475393429725,7.67215072836611,8.82961262122788,8.44486189136976,7.72735045732755,8.57945096844435,8.91964658928747,7.99358136779505,8.88998725104243,8.94811510784996,7.91953901457097,8.45948733135996,8.98889639416509,9.14914206113995,9.24784804969017,9.03605708834302,8.71735450606377,7.72375247050511,9.39298762410367,8.84038406791376
RTCB,9.75020450927987,9.62260096431141,9.58327085107544,10.1207562729785,9.97125613587215,9.78414404948513,9.40769264866568,9.47025213736745,9.61618123133188,9.68334556167657,10.2081124009416,9.85860271245712,9.59544398458948,9.16666523894805,8.89935692292311,9.19574129324645,9.77049872089289,9.59376458772804,9.97584796800678,9.43587857730987,9.11868157186106,9.21723071622067,9.556697634918,9.85003052418976,9.45840661323653,9.55918586578773,9.96448527448298,9.31197531446116,9.78724960846791,9.74449750574819,9.87252098459166
ERH,11.5758228418374,12.1714895770657,11.3630396302565,12.0862357635695,10.8825666334058,11.4961047793401,11.8061870902487,12.4578169052045,11.7682670457449,11.8994324547176,11.5951642208368,12.518161355757,12.1849992804575,12.3384021287884,12.3228013373166,12.4615306057777,11.9467235507476,12.3459041710198,12.6867412480801,12.5089831848554,12.0346270391973,12.5226550862309,12.1234424649584,11.839558118363,11.906364517136,12.4003457965347,12.6043910673439,12.0048173685182,11.7832438228087,11.804009984643,11.7257496757948
GATC,9.50998754884909,9.5033903471093,9.30920251061918,9.01976437326179,9.09975923050148,9.78441643887374,9.32709107435293,9.21489614759109,9.46519944154862,9.28166038509474,9.48049792000176,9.27567237596507,9.61156074333942,8.98856079164722,9.4459424035958,9.29025972133022,9.2614500866368,8.91706524028194,9.14570888428477,9.11217693384256,9.40156293654355,9.27062835285856,9.27647284804461,9.41112160204258,9.36518275250596,9.43047068003608,9.23092261339245,9.52844051923086,9.10521616160307,9.39201670555314,9.32558517517762
ABCF1,9.84580364621588,9.73063995591679,9.58120058192496,9.87667041659768,9.8607766156316,9.52061868055628,9.57497188953251,9.99463629050958,9.61673261488183,9.81906139855847,9.80332391904149,9.66053078523999,9.74348803978918,9.80251636512122,9.76735685412569,9.7279204545632,9.95448714700532,9.59245703726808,9.83431302434839,9.7075316929376,9.86557863287092,9.54901451176201,9.89965902637744,9.73487894069325,9.52962576354241,9.82527683005487,9.96448527448298,9.84658733630028,10.1130909834424,9.68474862042163,9.71458897559915
DAD1,8.70632333327543,9.12876767668555,10.4890451251148,11.1350037960617,9.14873077917319,9.35138098067433,10.007027266894,10.6238814900135,9.23816586275513,9.62735148418923,9.72587745912023,10.0219515909625,9.57950451284215,10.905913439996,8.99915442312268,10.5737418494166,10.1963562265667,10.8522954133373,10.9505558970475,11.2648530648091,10.7953091508598,11.4171141048024,11.1693613385944,11.0328033906683,10.9690267021508,11.1353245161219,11.0043609361144,10.609455797652,11.1887742701714,10.2580948728665,10.3814347990768
YY1,8.50841090796273,8.2676904617648,8.796412638803,8.81261404397563,8.26567972939431,8.24290494838302,8.40059171049391,8.61992102458802,8.75577571146226,9.00000956995583,8.30055796924298,8.6226308934902,8.52141425748559,8.25953386249635,8.00894093983818,7.96254966019683,8.67171931838968,8.39647704493388,8.23164978241114,8.6473467325055,8.40281049118798,8.50429814103554,8.19230853675015,8.60683657691849,8.89544819733832,8.24426993292232,7.91822286071092,9.43665725510926,8.96221761121314,7.9802852959536,8.48152643446953
JTB,12.1342586172412,11.9399615824026,11.2623683055792,12.1539758933168,10.901514945149,12.1730378947468,10.865818025308,11.4530305933881,11.2834266458038,11.2222046830759,11.8612116593503,11.0233950478272,12.5196798706482,11.3189217272728,11.7338489131575,11.2830310734338,11.3353713582627,11.5823423457213,11.3596987153885,11.0205289125177,11.567394754995,11.1552353770433,11.7768021476856,11.9174659932255,11.3916035003027,11.2871670092454,11.3667225870193,11.6792883100683,11.2682648257642,11.3050995477044,11.1273595290525
KAT7,9.55458885167764,9.63662462054365,9.77840572423918,9.6614218327891,9.6733090755617,9.36894291440495,9.28586454703185,9.59152234657073,8.91975719271426,9.57364718749332,10.1610058779149,9.67895218767146,9.92955431573285,9.60214209069798,9.82702506992176,9.67260213200185,9.52434581646254,9.37981154378699,9.63154086734149,9.47187839656841,9.59823864235151,9.28447711781042,10.0009858803807,10.2638560195961,9.54901451176201,8.94397991434374,9.61948637605555,9.13827180017222,9.4542992936199,9.73352382020767,9.82686622653697
ZNF146,10.0191737042067,10.0295633144327,9.3019533951261,9.48603050736912,10.3016105086026,9.93073733756289,9.53255073928427,9.50084187955693,9.75488750216347,9.90192278808605,9.31356331136435,9.55956828992275,9.13724734066467,9.3774274607011,9.11426290059405,9.70701394843505,9.86062144542001,9.42437627281394,9.27052894238072,9.81666369975016,9.40279890664708,9.67277890037074,9.99957727351139,10.0036584503232,10.0396045179538,9.81362088286186,10.1229573786956,10.2606843563797,9.87851078471061,9.81442224656679,9.72468437437077
SART1,9.63734941083314,8.50382573799575,9.58777751632821,8.98013957763916,9.87897051015108,8.85767003596247,9.52061868055628,8.60473853445992,9.41996017784789,9.28424574982967,9.07440909934374,9.10459875356437,8.26303440583379,8.71046207397916,8.77511640443559,8.54496443278924,9.13237119873254,8.77577486863729,8.77049872089289,8.45409362036545,8.78790255939143,8.80767691626514,9.00140819439281,9.19204617885329,9.50858711208948,8.76453989857671,8.89905475619441,9.35292621305926,8.6614218327891,9.21334728173344,9.10564665267773
ILF2,8.92243574023315,8.76121877592938,8.17692111164436,9.35755200461808,8.74281466986289,8.78496195020486,8.18487534290828,9.17142702660754,8.54225804976692,8.54341854992942,8.94280770624278,8.66249036391378,9.28655776160796,9.4231159101471,8.6585685412961,9.77099418024441,9.14542271960022,9.47289387844386,9.5372184005386,9.39724678744072,9.33002051583608,9.80461506582496,9.68492390686141,9.10145048163113,9.32597997939444,9.42982515655197,9.68509917200661,9.71373017740671,9.50620838930674,9.28655776160796,9.08188283689867
SPAG7,9.90041400836175,9.88065491786243,9.67701485655572,9.27216319537305,10.1496201161118,8.86604249709684,9.97082490136262,10.2064039139738,9.95274124718649,10.0857380021677,9.67030217007852,10.158357226049,10.0617761975867,9.88904758283903,9.84297883178833,10.0331476517817,9.89950798255792,9.8193807908646,10.0625858665113,9.92184093707449,9.61875255353673,9.84909228762457,10.1838834590322,9.86449570265158,9.60788508977678,9.90312867681232,10.274261661257,9.88691589584725,9.58157721553652,9.60232770601389,10.0878605883578
ZPR1,8.86170728658586,8.79863380155554,8.6667565918848,8.52473758701238,8.68790052248075,8.63553675191785,8.38284014447524,8.25408377931942,8.50024436658881,8.26491169307447,8.30103884990315,7.74483383749955,8.68999797141945,8.47248777146274,8.10695545712283,7.64745842645492,8.81794296832513,8.48663393507016,8.15025502130218,8.1106138055009,8.51451681645401,8.72007321139177,8.18189764310839,8.50541460934675,8.43045255166553,8.46025109894385,8.39489136644259,7.71561885907482,8.64925617751731,8.09697863637054,7.9518675043269
TAF10,12.3111806600534,11.6910455534872,12.3538360220147,11.1709890974489,11.8293263358417,12.0974725352379,11.9802824116614,11.6411485974112,11.738641190174,11.7709528984634,12.3488664427566,11.2840721994907,11.8600782182123,11.3684518956104,12.1080016464659,10.7693419869341,11.8127388683589,11.5576072938254,11.3460704407852,11.1669789979021,11.4031718406135,11.1337202023644,11.5404186798968,11.527965641134,11.5440950775108,11.3545799846372,10.8081597728684,11.6097789665132,11.3056627849451,11.4745171641745,11.1762354941321
C1D,8.47897180503294,7.85549144310187,7.59916899321943,8.41531924814038,6.63517394667492,8.3037807481771,7.19475685442225,7.97326686099329,8.0757465380609,7.24792751344359,8.25171909260596,7.952450058359,9.5168818908212,8.81217730551445,8.42877889133759,9.12722055048807,8.25077213159993,8.47856740557945,9.00758797231917,9.16842141085193,8.33091687811462,9.31922050252387,8.69209237542757,7.64313466185726,8.55151601762801,8.7983097824546,9.4606606646076,8.06177619758669,8.19081236791614,8.06069593168755,8.43837603039902
NONO,8.44366992613319,8.79191719932277,8.44582586446574,10.0368780409021,8.82826749778368,8.31172490333341,8.63244495029549,9.70532547608135,9.68283540015481,9.48666263139085,8.38279953706096,9.74119537848754,7.83671859696057,9.8316877211541,7.93010983346284,10.0152873831264,9.62952580748556,9.81967417472364,9.82125274631124,9.73159685805978,9.60230052050908,10.0022560893533,9.69109004414835,9.56909915105856,9.81542876040584,9.90010143815881,10.0320776448937,9.66086113815953,10.0926759694237,9.35795137690493,9.49650537944894
LOC101929240,8.00148358272223,7.51131963822404,8.35568436004607,7.11737769565608,7.58223259929458,6.63804283434434,6.6095388735564,7.56652996986413,7.8283174727337,7.6669573512961,7.50149125190853,7.66955709271533,5.66317857033074,6.76331237198837,6.55942745633594,7.23590172555979,7.05664120404252,7.19635537142707,6.52808753366234,7.16677350552348,6.338853904096,7.1412322551999,6.51072097057776,7.51953366903913,7.08717032734875,7.2638208946947,7.47212965882352,7.04823078144666,7.25303475706998,7.46220485897726,7.51152264595075
RHOA,10.885009938637,10.6229669447905,11.1019756709492,12.0953970227926,11.8166636997502,10.9691706405966,11.1900098246005,11.6584346546976,11.33254011661,11.7899818704036,11.0066065947694,11.2297200932374,11.0837452373945,11.6552176431462,10.2302606646698,11.6889059306127,11.4015728729891,12.0187913261441,11.9931152996792,12.1952799211862,11.9856996523698,12.0006690637247,12.102631888855,11.6479979870325,11.8665448484266,12.0604257387771,12.0374096786359,12.3800280833808,12.2715505674233,11.716776599878,11.2110365368115
RNPS1,8.57698774998889,10.9876593398924,9.97006394262072,10.1347462141487,9.01567366691026,10.3322536422402,10.4586427812512,10.8450909452093,10.1359015172355,10.2495593448284,10.2793844605288,10.5507188735032,10.7338716736365,10.6326006534705,11.0887971268517,10.8800333112161,10.1201990944564,10.2306026294074,10.3852223082457,8.72058153852751,9.86023940672923,9.96780894651702,10.0593444354804,9.69785441939396,10.3228033510615,10.2094522078544,10.0086389374056,10.1761913624243,9.95659325769503,10.1974517785141,10.0568859346229
RPS24,13.2007760259109,13.5291743017224,12.8487402915437,13.5408303215557,13.0883576180855,13.2133776616157,12.9030345030442,13.6075961705499,13.3762746445862,12.8499523611102,13.3439906901426,13.1925702291511,13.3627520484839,13.4166392129536,13.2830015108212,13.5301014758168,13.3925186775801,13.7113013068381,13.3011531997658,13.3995850186823,13.2607284550406,13.5107270865201,13.5943479332162,13.5750428213983,13.6231613341645,13.4415177156285,13.5406487294197,13.7368246990989,13.6659798337506,13.3381653188263,13.4913771288346
RPL30,13.1501439330619,13.3568370776768,12.6499746511581,13.6659576345147,13.2871929158256,12.9604002115614,12.7593264711441,13.1748476800114,13.1460913046315,12.8090445904618,13.4313408946204,13.1047789154011,13.1340893525368,13.2278114580589,13.1513971470044,13.1986445493115,13.2017563674357,13.7177835075007,13.2163517910297,13.3325960577892,13.1873056736001,13.8110033343909,13.6921904760526,13.5612043981951,14.0556637365934,13.6020376715872,13.5989945981253,13.7808678018165,13.4336897537235,13.5150221840474,13.3434911035517
NPM1,9.75227513785513,10.295084694958,9.42846059240558,10.3012971547938,10.1185364420248,9.64587980196137,10.2883580806212,10.360115110247,9.80683250050865,9.99000723927469,9.21607043124305,9.83158708348528,10.0058519035651,10.4076834114242,10.1264074556507,10.0724449236254,10.2818502649331,10.3790810989846,10.4331903443585,10.817468646457,10.4736195547927,10.4489935385008,10.3946948816594,10.3407810386887,10.4597542198591,10.5012493625176,10.9052666081747,10.5307942207727,10.4605424224426,9.66817664375603,10.3867107156707
HSP90AB1,10.297258894123,10.3100439097945,10.5762115929463,13.6688245478218,10.3687606345128,10.3965147174791,10.6384087838391,11.5159358796134,11.3343479456797,10.4944447851205,10.496781667533,11.726395725849,11.6924320433951,12.3966372203766,10.641723585935,12.5493393432019,11.173755569001,12.8742729659866,12.5009769264703,11.6727815816685,11.3949911550225,11.56597019933,11.8184220831982,12.0310777515689,12.1420823422951,11.6807057908997,12.2949378967849,11.2646169775105,12.4277118332221,11.680625565806,12.015553272587
MIR3620,8.64677825801949,9.15311969005536,10.1233355112009,10.5811696008223,9.48915381091689,9.51169389045093,10.1152868265116,10.5136439497212,10.2006828551744,9.83694143363692,9.27478967284745,10.6383601309827,9.4978567496084,11.2601308246538,9.85251653735805,10.7841052643916,10.3137533520089,10.679438983456,11.0443074821517,10.6295483870957,10.173902234171,10.3413326121177,10.509517650377,10.5713335487894,10.3214959582628,10.5330572119712,10.7777374599246,10.076583917251,11.0705224403202,10.037867198489,10.4188320123661
